"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","SYR",1.385055,-3.1625,6.242196,1.391525
"COVID-19","campaign","TCD",0.975957,-1.238701,3.400245,0.83296
"COVID-19","campaign","TGO",2.571055,0.206339,6.249232,2.572125
"COVID-19","campaign","THA",29.870819,12.564747,70.28325,26.270304
"COVID-19","campaign","TJK",2.368652,0.877017,4.683572,2.053926
"COVID-19","campaign","TKM",4.167664,1.827511,7.994926,3.780524
"COVID-19","campaign","TLS",3.621831,1.484552,7.74769,2.987124
"COVID-19","campaign","TON",1.747295,0.159292,4.738941,1.440266
"COVID-19","campaign","TUN",5.294507,2.365514,11.461497,5.130964
"COVID-19","campaign","TUV",0,0,0,0
"COVID-19","campaign","TZA",1.223596,0.120296,2.592926,1.14316
"COVID-19","campaign","UGA",2.42489,-0.393367,5.498759,2.202124
"COVID-19","campaign","UKR",6.658544,2.726903,12.088134,6.155294
"COVID-19","campaign","UZB",2.485927,1.196975,4.523144,2.306183
"COVID-19","campaign","VCT",1.420283,-0.193285,2.954494,1.408217
"COVID-19","campaign","VEN",4.682596,2.11286,9.639764,4.142738
"COVID-19","campaign","VNM",13.518113,6.490558,25.298751,12.263228
"COVID-19","campaign","VUT",-0.020004,-0.864001,1.16841,-0.106206
"COVID-19","campaign","WSM",2.64826,0.539867,6.689528,2.298206
"COVID-19","campaign","XK",0,0,0,0
"COVID-19","campaign","YEM",1.719795,-6.669147,11.805778,1.663438
"COVID-19","campaign","ZAF",16.143365,5.400546,42.585182,13.034158
"COVID-19","campaign","ZMB",1.973629,0.817435,4.044208,1.83778
"COVID-19","campaign","ZWE",3.797055,1.010593,7.84792,3.151691
"COVID-19","routine","AFG",7.077947,-1.279851,16.837276,6.869277
"COVID-19","routine","AGO",1.883753,1.394806,2.517094,1.898846
"COVID-19","routine","ALB",0.130931,-2.155739,2.740446,0.222464
"COVID-19","routine","ARM",1.831169,0.71401,2.695253,1.893909
"COVID-19","routine","AZE",2.035957,1.658208,2.394043,2.032175
"COVID-19","routine","BDI",-0.077835,-1.569201,0.960666,0.041948
"COVID-19","routine","BEN",4.045621,0.311275,6.969069,3.913032
"COVID-19","routine","BFA",4.990768,-0.658663,10.176025,5.256546
"COVID-19","routine","BGD",1.317403,0.591447,2.174879,1.271074
"COVID-19","routine","BIH",-0.375119,-9.510122,11.945004,-1.874495
"COVID-19","routine","BLR",0.064236,-0.798573,0.949539,0.013961
"COVID-19","routine","BLZ",1.157892,0.129978,2.265331,1.214366
"COVID-19","routine","BOL",1.294146,0.414198,2.255041,1.302305
"COVID-19","routine","BTN",0.870917,0.3593,1.403341,0.876618
"COVID-19","routine","CAF",4.510257,0.031818,9.04785,4.591052
"COVID-19","routine","CHN",0,0,0,0
"COVID-19","routine","CIV",2.203891,0.71432,4.428768,2.190404
"COVID-19","routine","CMR",2.552208,0.879549,4.248712,2.48832
"COVID-19","routine","COD",6.325181,-1.842858,15.249984,6.965441
"COVID-19","routine","COG",4.037728,3.45041,4.491785,4.069077
"COVID-19","routine","COL",-0.053152,-2.018193,2.686881,-0.512156
"COVID-19","routine","COM",2.534468,1.07478,4.248544,2.364517
"COVID-19","routine","CPV",1.754919,0.775035,2.738909,1.865496
"COVID-19","routine","CUB",1.573919,1.344357,1.727733,1.578142
"COVID-19","routine","DJI",3.411143,2.86426,4.02631,3.437855
"COVID-19","routine","DMA",0,0,0,0
"COVID-19","routine","DZA",3.549009,2.817076,4.275461,3.591216
"COVID-19","routine","ECU",0.135682,-1.936966,2.05725,0.195069
"COVID-19","routine","EGY",3.228239,2.780331,3.667151,3.240659
"COVID-19","routine","ETH",1.468346,-7.520555,10.95545,1.326375
"COVID-19","routine","FJI",0.232755,-0.825408,1.011601,0.193524
"COVID-19","routine","FSM",2.872968,1.041839,4.21945,2.839012
"COVID-19","routine","GEO",1.487826,0.341002,2.29218,1.530577
"COVID-19","routine","GHA",1.9865,-0.632373,4.919659,1.814049
"COVID-19","routine","GIN",0.76283,-2.779422,4.263835,0.676957
"COVID-19","routine","GMB",-0.386348,-5.801138,5.671691,-0.199764
"COVID-19","routine","GNB",4.701472,-3.499821,10.585138,5.453209
"COVID-19","routine","GRD",3.392362,2.727869,4.135449,3.404381
"COVID-19","routine","GTM",0.657585,-3.283633,5.337299,0.316764
"COVID-19","routine","GUY",1.225225,0.646124,1.872249,1.228014
"COVID-19","routine","HND",0.567063,-0.324433,1.420051,0.613858
"COVID-19","routine","HTI",0.286453,-0.201658,0.763312,0.260944
"COVID-19","routine","IDN",0.938228,-0.004654,1.693377,0.992556
"COVID-19","routine","IND",0.002839,-4.335854,4.863289,0.109438
"COVID-19","routine","IRN",1.037033,0.21671,1.824588,0.994511
"COVID-19","routine","IRQ",-8.559634,-130.510749,86.940567,-2.691805
"COVID-19","routine","JAM",0.43927,-22.216223,22.677687,-1.142674
"COVID-19","routine","JOR",0.010813,-15.912965,11.008324,0.269711
"COVID-19","routine","KEN",0.200077,-1.933621,2.035723,0.231105
"COVID-19","routine","KGZ",1.792562,-0.091069,3.755476,1.761471
"COVID-19","routine","KHM",0.961996,0.50309,1.488926,0.970202
"COVID-19","routine","KIR",0.694328,-0.019936,1.50788,0.687779
"COVID-19","routine","LAO",1.058285,0.110333,1.825849,1.063902
"COVID-19","routine","LBR",0.003822,-3.017105,1.983212,-0.015407
"COVID-19","routine","LCA",1.881486,1.442436,2.303245,1.884473
"COVID-19","routine","LKA",1.254006,0.678483,1.83551,1.274547
"COVID-19","routine","LSO",1.906594,1.004457,2.769209,1.970795
"COVID-19","routine","MAR",2.332496,2.027139,2.647897,2.341504
"COVID-19","routine","MDA",1.352768,0.69622,2.12849,1.328056
"COVID-19","routine","MDG",0.775097,-3.899825,7.240541,0.845566
"COVID-19","routine","MDV",1.119232,0.156174,1.713452,1.111066
"COVID-19","routine","MHL",0,0,0,0
"COVID-19","routine","MKD",0.054736,-5.681849,3.89229,0.233863
"COVID-19","routine","MLI",4.673154,-2.885842,10.52573,4.760523
"COVID-19","routine","MMR",2.125983,1.918796,2.333893,2.09717
"COVID-19","routine","MNG",1.516771,0.707022,2.23279,1.519653
"COVID-19","routine","MOZ",4.396289,-0.361138,8.837958,4.752693
"COVID-19","routine","MRT",3.77812,3.376251,4.278726,3.788437
"COVID-19","routine","MWI",0.455579,-4.739927,6.363368,0.294725
"COVID-19","routine","NAM",1.029311,-4.082179,6.286193,0.995653
"COVID-19","routine","NER",5.452625,-2.717821,12.971485,5.464686
"COVID-19","routine","NGA",4.004641,1.922391,6.260962,4.052675
"COVID-19","routine","NIC",1.23132,0.509955,1.94915,1.182477
"COVID-19","routine","NPL",0.105754,-0.724686,0.99523,0.033587
"COVID-19","routine","PAK",1.308095,0.291152,2.077993,1.297405
"COVID-19","routine","PER",-0.083535,-1.722132,1.047316,-0.047676
"COVID-19","routine","PHL",1.022496,0.071024,1.979689,0.940957
"COVID-19","routine","PNG",0.628141,-1.791614,2.544809,0.455809
"COVID-19","routine","PRY",-0.088482,-2.208348,2.34384,-0.06865
"COVID-19","routine","PSE",2.146001,-1.451158,5.92659,2.192174
"COVID-19","routine","RWA",-0.046684,-1.349027,1.586876,-0.11509
"COVID-19","routine","SDN",5.169902,-0.571012,10.264884,5.230269
"COVID-19","routine","SEN",2.618469,-1.611926,5.483321,2.455291
"COVID-19","routine","SLB",2.41613,0.14948,4.36246,2.364146
"COVID-19","routine","SLE",-0.193259,-3.272719,3.014216,-0.430936
"COVID-19","routine","SLV",1.162232,0.482834,1.716175,1.176837
"COVID-19","routine","SOM",3.930565,-1.067164,8.476023,4.029942
"COVID-19","routine","SSD",3.291363,-10.346317,12.628871,4.032556
"COVID-19","routine","STP",2.174886,0.833053,3.503974,2.001044
"COVID-19","routine","SWZ",1.872058,1.126869,2.727942,1.910409
"COVID-19","routine","SYR",0.7342,-5.816658,8.589925,0.614231
"COVID-19","routine","TCD",0.428202,-6.931646,7.412558,0.847322
"COVID-19","routine","TGO",3.901147,0.117778,9.395042,3.607387
"COVID-19","routine","THA",-0.218898,-1.593794,1.829643,-0.363994
"COVID-19","routine","TJK",2.538969,2.379958,2.716666,2.557048
"COVID-19","routine","TKM",0.272429,-2.530951,2.895448,0.319712
"COVID-19","routine","TLS",0.95241,0.177823,1.713928,0.997614
"COVID-19","routine","TON",0.704446,-1.014718,2.426499,0.738979
"COVID-19","routine","TUN",1.399851,0.547589,2.479165,1.476836
"COVID-19","routine","TUV",0,0,0,0
"COVID-19","routine","TZA",2.143584,-0.829586,4.596406,2.27013
"COVID-19","routine","UGA",4.095854,-1.762545,11.206315,3.694937
"COVID-19","routine","UKR",0.496008,-0.886802,1.72446,0.460586
"COVID-19","routine","UZB",0.743765,0.038662,1.184863,0.739832
"COVID-19","routine","VCT",0.86814,-0.701126,2.804504,0.876408
"COVID-19","routine","VEN",1.713165,0.382416,2.570006,1.777258
"COVID-19","routine","VNM",0.490069,-0.334438,1.197576,0.549256
"COVID-19","routine","VUT",2.724178,0.48818,5.093691,2.806056
"COVID-19","routine","WSM",0.971406,0.212559,1.604316,1.037492
"COVID-19","routine","XK",0,0,0,0
"COVID-19","routine","YEM",0.603026,-10.191232,12.104626,1.063105
"COVID-19","routine","ZAF",0.634103,-9.038008,8.46927,1.357483
"COVID-19","routine","ZMB",2.304183,0.772718,4.275233,2.261735
"COVID-19","routine","ZWE",3.447479,3.016455,3.919753,3.419886
"Cholera","campaign","AFG",1.063586,0.813441,1.330361,1.23663
"Cholera","campaign","CMR",1.311884,0.387897,5.321882,0.698221
"Cholera","campaign","COD",4.261573,3.29593,6.846176,4.072404
"Cholera","campaign","HTI",5.77973,1.821228,43.626714,2.201396
"Cholera","campaign","MOZ",1.516982,1.075525,2.094109,1.494871
"Cholera","campaign","MWI",0.626359,0.368594,1.073297,0.649175
"Cholera","campaign","NGA",3.073513,2.576289,3.921715,3.121041
"Cholera","campaign","SOM",9.769544,7.516717,17.816784,9.286245
"Cholera","campaign","YEM",10.267205,8.936013,12.285997,10.692617
"HPV","campaign","AFG",251.5059,213.293413,291.752195,252.053092
"HPV","campaign","AGO",266.056322,220.691345,313.280014,265.131068
"HPV","campaign","ALB",2517.036937,2055.164353,2893.609184,2524.798386
"HPV","campaign","AZE",147.964982,122.89191,174.381022,147.760824
"HPV","campaign","BDI",369.783959,224.71939,569.611613,359.615769
"HPV","campaign","BEN",298.46004,253.775334,348.416523,297.49479
"HPV","campaign","BGD",564.555271,426.160614,704.163367,564.544898
"HPV","campaign","BIH",803.657741,662.353443,970.8676,805.086935
"HPV","campaign","BLR",382.277676,278.36528,480.535101,386.063985
"HPV","campaign","BOL",373.659508,320.151575,443.460027,371.15535
"HPV","campaign","CAF",1419.113029,1219.052357,1644.334866,1411.62248
"HPV","campaign","CHN",296.545999,231.556144,361.502706,295.907363
"HPV","campaign","CIV",895.990049,745.825643,1068.538543,891.481793
"HPV","campaign","COD",620.130499,474.77562,791.133543,616.829803
"HPV","campaign","COG",562.460044,468.981281,667.561917,561.107499
"HPV","campaign","COL",501.320089,438.429227,564.79318,500.243009
"HPV","campaign","COM",525.052411,363.861588,783.483074,511.32314
"HPV","campaign","CPV",7652.889718,5554.56649,9752.248981,7650.616748
"HPV","campaign","CUB",587.833194,460.573175,723.765199,594.291461
"HPV","campaign","DJI",796.129477,676.668573,913.849428,796.478303
"HPV","campaign","DZA",198.140629,168.394344,234.595696,197.454013
"HPV","campaign","ECU",531.3921,429.77722,649.967855,529.826645
"HPV","campaign","EGY",250.011199,187.346158,311.051975,248.856572
"HPV","campaign","ERI",386.20529,316.842395,472.164567,383.355922
"HPV","campaign","FSM",644.652242,529.59365,763.491359,642.007538
"HPV","campaign","GEO",1441.015018,1266.733594,1630.233789,1447.30548
"HPV","campaign","GHA",564.006707,443.815231,703.215354,562.583598
"HPV","campaign","GIN",794.33588,632.367927,963.856462,797.471131
"HPV","campaign","GMB",353.534847,277.717785,446.27968,351.779247
"HPV","campaign","GNB",451.045163,306.991764,704.549426,431.535814
"HPV","campaign","GTM",940.526186,746.081516,1137.705726,937.279267
"HPV","campaign","HTI",508.892015,392.857109,628.462842,506.011254
"HPV","campaign","IND",513.40136,441.921091,580.83621,511.882072
"HPV","campaign","IRN",381.302313,338.557091,427.606784,381.372847
"HPV","campaign","IRQ",612.829411,540.010061,681.174871,611.891524
"HPV","campaign","JAM",316.439706,273.285948,360.560501,316.124879
"HPV","campaign","JOR",74.081063,58.184015,91.296772,73.847318
"HPV","campaign","KEN",480.130003,403.434207,572.382264,478.362344
"HPV","campaign","KGZ",179.337599,152.181069,211.219195,178.45554
"HPV","campaign","KHM",1180.244375,1034.737061,1316.030722,1176.695625
"HPV","campaign","KIR",347.820639,288.44122,411.711506,348.036164
"HPV","campaign","LAO",386.791424,330.321081,450.330417,384.643253
"HPV","campaign","LKA",390.271977,306.797789,498.443881,386.319362
"HPV","campaign","LSO",1274.009494,1065.5762,1563.345189,1262.551194
"HPV","campaign","MAR",1266.865163,997.759162,1525.795822,1262.472684
"HPV","campaign","MDA",285.382546,216.62121,369.207537,281.547342
"HPV","campaign","MDG",1755.301853,1463.843135,2032.033231,1758.646398
"HPV","campaign","MLI",341.296475,289.845163,397.410336,341.017548
"HPV","campaign","MNG",352.242015,287.80602,421.851433,351.461045
"HPV","campaign","MRT",1105.95238,873.78867,1344.349482,1100.9531
"HPV","campaign","NAM",1150.922045,996.112665,1298.055125,1150.235256
"HPV","campaign","NER",241.650329,193.848674,311.021771,236.995884
"HPV","campaign","NGA",546.531878,430.598453,658.222735,545.835981
"HPV","campaign","NIC",327.69672,289.627585,366.682259,327.658215
"HPV","campaign","NPL",743.812936,631.122686,860.975549,741.938062
"HPV","campaign","PAK",314.924972,264.668337,362.193515,315.66876
"HPV","campaign","PER",600.836372,537.543166,667.750677,599.860538
"HPV","campaign","PNG",332.100195,156.10544,753.301617,297.93872
"HPV","campaign","PRK",651.196062,556.485641,756.112474,649.674846
"HPV","campaign","PRY",1107.260995,907.784154,1322.605502,1108.299963
"HPV","campaign","PSE",504.008372,402.753091,684.120045,491.387741
"HPV","campaign","RWA",454.713625,389.309901,531.956797,452.531467
"HPV","campaign","SDN",887.92045,744.929084,1032.344843,881.941581
"HPV","campaign","SLB",364.814155,212.13421,652.062821,330.3895
"HPV","campaign","SLE",466.866501,377.818681,563.09354,466.90761
"HPV","campaign","SOM",666.91693,555.385266,792.021796,664.994687
"HPV","campaign","SRB",171570.971431,96736.405695,246242.664516,167950.34756
"HPV","campaign","SSD",371.929395,299.270823,462.607797,368.80612
"HPV","campaign","STP",1290.733415,10.546649,9967.2936,236.822407
"HPV","campaign","SWZ",1092.373241,947.903533,1249.981126,1091.635929
"HPV","campaign","SYR",91.535898,58.813769,189.487859,83.08238
"HPV","campaign","TCD",154.976763,117.126142,205.582343,152.574866
"HPV","campaign","TGO",262.387298,206.549481,327.317308,260.603583
"HPV","campaign","THA",329.063063,287.934054,374.769911,327.506878
"HPV","campaign","TJK",1771.056672,1332.734245,2310.718822,1758.812685
"HPV","campaign","TLS",165.621392,121.675348,222.451785,162.813574
"HPV","campaign","TON",4447.586071,3790.158014,5173.745115,4439.966109
"HPV","campaign","TUN",332.886835,293.222125,382.888923,330.89353
"HPV","campaign","UKR",189.579935,155.247894,224.603439,190.026152
"HPV","campaign","VCT",1094.220027,946.670096,1251.174707,1094.119194
"HPV","campaign","VEN",166.429252,148.870594,186.828254,166.155557
"HPV","campaign","VNM",191.27996,167.125526,213.812404,190.972722
"HPV","campaign","VUT",237.352796,61.88343,688.434158,195.861118
"HPV","campaign","WSM",230.173315,52.117133,982.650924,157.645916
"HPV","campaign","XK",47763.762011,39110.636744,56397.304325,47822.417138
"HPV","campaign","YEM",218.299528,189.258105,252.022881,217.725625
"HPV","campaign","ZAF",527.631898,445.231066,608.138901,528.226253
"HPV","campaign","ZWE",1500.179093,1304.67441,1747.042886,1502.668097
"HPV","routine","AFG",250.051033,211.650862,290.198375,250.059909
"HPV","routine","AGO",280.776325,233.601174,331.690176,279.903898
"HPV","routine","ALB",199.877552,171.797703,232.511561,199.003863
"HPV","routine","ARM",1768.750929,1476.164798,2023.884678,1781.672403
"HPV","routine","AZE",139.232248,115.479569,165.692061,138.926364
"HPV","routine","BDI",375.663505,228.261433,578.202244,365.127861
"HPV","routine","BEN",298.47997,254.372154,350.25208,297.472609
"HPV","routine","BFA",259.572521,194.972532,354.561044,254.28729
"HPV","routine","BGD",474.77796,357.011716,595.762401,473.314771
"HPV","routine","BIH",839.609788,681.697698,1017.646045,837.587701
"HPV","routine","BLR",368.05128,268.713543,464.842232,371.13648
"HPV","routine","BLZ",1054.502257,883.280761,1250.234895,1053.563064
"HPV","routine","BOL",500.723329,435.930296,585.134508,497.92529
"HPV","routine","BTN",2059.660545,1818.428358,2313.60112,2060.768834
"HPV","routine","CAF",1372.555942,1174.918872,1587.666966,1368.450634
"HPV","routine","CHN",614.052087,442.440275,769.699414,618.150272
"HPV","routine","CIV",493.408213,426.332108,564.593712,493.551265
"HPV","routine","CMR",931.366585,798.667975,1067.513573,934.651433
"HPV","routine","COD",615.314384,467.993573,784.994154,612.986142
"HPV","routine","COG",563.917394,471.136145,669.805032,561.597287
"HPV","routine","COL",242.690118,219.629033,266.693666,242.291284
"HPV","routine","COM",552.822871,380.912042,825.408337,537.883842
"HPV","routine","CPV",1544.372111,1137.915291,1944.300489,1544.516951
"HPV","routine","CUB",541.803081,418.476889,678.147533,545.706424
"HPV","routine","DJI",758.875363,645.92322,874.847954,759.938923
"HPV","routine","DMA",1240.038322,1053.476108,1448.877402,1239.069836
"HPV","routine","DZA",255.985725,216.056198,305.728745,254.66384
"HPV","routine","ECU",484.199577,392.809561,595.750386,482.505414
"HPV","routine","EGY",303.937868,216.24787,383.249978,303.051321
"HPV","routine","ERI",445.171486,367.534175,541.108251,440.728757
"HPV","routine","ETH",280.9931,245.563202,318.070143,280.327479
"HPV","routine","FJI",554.318677,386.584039,814.961049,534.736415
"HPV","routine","FSM",480.845273,396.568662,574.021137,478.428324
"HPV","routine","GEO",605.586353,535.70209,671.395092,607.152277
"HPV","routine","GHA",534.65055,417.574599,671.220495,534.664816
"HPV","routine","GIN",895.639598,719.276287,1081.95048,893.723708
"HPV","routine","GMB",466.492677,357.549128,608.734737,460.87603
"HPV","routine","GNB",1072.841984,878.172108,1343.458026,1060.923083
"HPV","routine","GRD",413.132929,329.925445,503.003061,409.67549
"HPV","routine","GTM",553.295861,481.017361,632.171964,552.800047
"HPV","routine","GUY",456.388192,389.117977,526.974653,454.849228
"HPV","routine","HND",1301.554402,961.945035,1618.427068,1306.481107
"HPV","routine","HTI",486.393079,370.862755,597.106514,483.396013
"HPV","routine","IDN",557.963988,479.681162,646.143687,558.063201
"HPV","routine","IND",482.921019,414.548101,546.025309,479.793199
"HPV","routine","IRN",333.235232,295.85567,372.839789,333.453663
"HPV","routine","IRQ",564.678269,499.0761,626.31206,563.878711
"HPV","routine","JAM",284.010384,245.475206,321.940371,284.441612
"HPV","routine","JOR",68.958701,53.98176,84.582004,68.605881
"HPV","routine","KEN",582.254962,494.087967,692.12492,580.15533
"HPV","routine","KGZ",197.459303,167.109078,233.168808,197.482915
"HPV","routine","KHM",1085.367227,947.195513,1211.803477,1085.437867
"HPV","routine","KIR",329.600206,271.620029,391.821578,329.659432
"HPV","routine","LAO",301.131495,250.605791,360.258351,299.510546
"HPV","routine","LBR",530.493003,365.820253,786.70324,513.623492
"HPV","routine","LCA",471.30418,331.518314,665.0322,463.508513
"HPV","routine","LKA",240.263294,200.091667,297.635288,237.282001
"HPV","routine","LSO",1086.069748,891.569298,1316.3923,1078.382397
"HPV","routine","MAR",1092.493655,884.295576,1321.824162,1087.659175
"HPV","routine","MDA",249.701751,204.3863,304.211892,247.77247
"HPV","routine","MDG",1635.751098,1363.842395,1903.615564,1638.456761
"HPV","routine","MDV",2815.007479,2488.218255,3088.735416,2824.068928
"HPV","routine","MHL",407.173366,334.936098,485.049211,405.434244
"HPV","routine","MKD",1616.430564,1368.761497,1868.253143,1620.484168
"HPV","routine","MLI",354.147397,301.248502,415.037486,353.876249
"HPV","routine","MMR",1040.104528,835.741874,1265.359935,1031.720918
"HPV","routine","MNG",315.798837,256.402073,377.654732,315.967962
"HPV","routine","MOZ",675.188293,586.729147,776.831725,676.197905
"HPV","routine","MRT",733.719912,563.090647,965.110435,721.897344
"HPV","routine","MWI",927.552704,813.826047,1056.519515,922.070968
"HPV","routine","NAM",1085.294925,949.125943,1224.19068,1082.452902
"HPV","routine","NER",393.459086,326.182533,482.949083,388.964376
"HPV","routine","NGA",508.227402,408.669863,621.206729,503.863301
"HPV","routine","NIC",588.753867,507.684922,665.867756,592.202717
"HPV","routine","NPL",666.06542,562.878748,781.316811,667.305097
"HPV","routine","PAK",352.305191,291.369509,408.330646,353.866079
"HPV","routine","PER",1068.336225,947.175716,1199.290424,1066.577747
"HPV","routine","PHL",228.197236,205.169716,252.478042,227.671871
"HPV","routine","PNG",353.908156,176.682479,774.267087,320.41251
"HPV","routine","PRK",623.255389,532.719964,720.049905,620.635036
"HPV","routine","PRY",636.247202,538.955626,736.739859,635.448228
"HPV","routine","PSE",510.349257,414.221245,672.474514,499.482121
"HPV","routine","RWA",545.391835,458.27711,648.4855,544.542861
"HPV","routine","SDN",815.738309,695.532602,942.353803,811.296971
"HPV","routine","SEN",1482.35626,1180.182896,1887.043964,1467.350485
