"disease","country","mean_value","lower_95","upper_95","median_value"
"Rota","CHN",15.170072,-35.99976,136.6538,3.162934
"Rota","CIV",27.78086,-35.039503,72.205013,20.362645
"Rota","CMR",106.081345,-81.877651,291.437521,106.874987
"Rota","COD",97.8526,-245.203993,453.461077,109.311526
"Rota","COG",54.807383,-63.765159,180.095063,59.055322
"Rota","COL",10.57169,-1.526423,22.509528,10.221506
"Rota","COM",53.574926,-318.662593,442.862926,46.280139
"Rota","CPV",11.437714,-24.155673,51.505689,11.808178
"Rota","CUB",1.317685,-6.61902,7.767903,1.194435
"Rota","DJI",45.999656,-50.800571,118.877269,49.069098
"Rota","DZA",19.213432,-111.160679,188.566695,5.202244
"Rota","ECU",12.747075,1.11912,29.107047,12.128054
"Rota","EGY",50.387788,-117.888613,266.168194,43.288154
"Rota","ERI",67.348597,-18.788859,138.100908,50.75352
"Rota","ETH",49.697728,-68.575364,207.17649,40.507378
"Rota","FJI",16.979399,2.45721,59.528885,15.71809
"Rota","FSM",50.805114,3.130471,222.559895,13.088453
"Rota","GEO",4.024941,0.771506,13.263784,2.801245
"Rota","GHA",39.310122,-28.795184,93.104249,43.180935
"Rota","GIN",135.591822,-1111.906258,1186.082983,160.455172
"Rota","GMB",37.377982,-43.378346,148.071829,29.569559
"Rota","GNB",68.443693,-83.407027,253.62002,66.581452
"Rota","GTM",32.703519,10.145154,96.043666,25.408456
"Rota","GUY",20.566942,7.215297,55.0382,20.160752
"Rota","HND",21.450677,4.044117,56.380454,18.126672
"Rota","HTI",78.795161,-91.795397,339.07219,48.964429
"Rota","IDN",43.91602,-165.171985,292.288331,39.84776
"Rota","IND",25.488019,-84.815959,174.277207,24.512905
"Rota","IRN",13.614854,-21.84863,94.824532,5.922732
"Rota","IRQ",22.927064,-14.67266,122.840326,13.810707
"Rota","JAM",3.319275,1.729256,6.3301,3.127042
"Rota","JOR",8.855556,-5.740756,42.641611,4.77439
"Rota","KEN",57.840199,-35.219519,123.726723,42.362727
"Rota","KGZ",10.699108,-41.714195,90.825678,7.985368
"Rota","KHM",22.621578,-231.356107,346.694995,14.332033
"Rota","KIR",39.570932,-6.087074,140.802145,29.102503
"Rota","LAO",52.03169,-751.426808,841.644321,69.609045
"Rota","LBR",71.394049,-178.332561,290.696797,68.330357
"Rota","LKA",2.356607,-23.704282,21.822361,2.00897
"Rota","LSO",35.471687,-44.186399,68.920088,40.1838
"Rota","MAR",27.390087,9.886072,88.741597,19.546717
"Rota","MDA",2.318206,-4.144944,10.536369,1.824143
"Rota","MDG",118.284205,-90.095871,262.62144,79.597495
"Rota","MHL",14.920474,3.816959,45.561556,5.472031
"Rota","MKD",5.210134,-30.590817,39.843866,2.387093
"Rota","MLI",66.126164,-100.597967,291.311068,51.225776
"Rota","MMR",43.707104,-100.190945,231.880613,28.427344
"Rota","MNG",20.885619,-44.766487,136.942116,10.807256
"Rota","MOZ",40.982059,-40.275045,135.045562,39.393938
"Rota","MRT",75.059516,-37.345311,175.706421,73.052516
"Rota","MWI",36.384478,-23.111245,80.731793,31.640126
"Rota","NAM",17.650602,-6.37403,35.206313,19.767466
"Rota","NER",171.121372,92.906112,235.498329,179.404527
"Rota","NGA",194.297314,-1073.242679,945.336161,120.570687
"Rota","NIC",23.715026,7.783047,48.098328,20.586754
"Rota","NPL",25.092157,-218.244263,302.552449,25.788792
"Rota","PAK",58.861231,-81.148831,229.006604,56.682207
"Rota","PER",15.34462,1.714431,60.067617,7.293034
"Rota","PHL",25.711565,-236.729208,419.275097,13.658565
"Rota","PNG",95.058694,-608.806436,743.115421,51.18015
"Rota","PRK",25.481463,-36.77733,132.288887,12.875258
"Rota","PRY",13.903354,2.841185,48.699709,8.214747
"Rota","PSE",3.513819,1.129682,8.583519,1.546976
"Rota","RWA",60.067255,-35.633805,205.543172,47.860765
"Rota","SDN",62.38921,-47.048763,191.790042,65.605011
"Rota","SEN",92.537737,-50.853626,379.986106,77.054002
"Rota","SLB",27.076888,-13.778333,112.87794,18.937289
"Rota","SLE",60.714654,-47.448098,150.556657,57.914233
"Rota","SLV",14.897257,2.664053,31.525445,15.456988
"Rota","SOM",241.232557,-1420.711295,1469.898264,143.250306
"Rota","SRB",1.091309,-13.652692,17.591642,0.983387
"Rota","SSD",139.964404,-1181.672898,1189.150919,174.056127
"Rota","STP",13.446947,-57.354298,68.824983,15.105435
"Rota","SWZ",49.372459,8.618219,87.734323,57.913554
"Rota","SYR",7.212864,-94.300229,117.380818,2.93323
"Rota","TCD",395.765631,-1433.064752,1797.466173,193.040742
"Rota","TGO",96.650461,-64.844527,205.459403,80.363657
"Rota","THA",5.176691,-13.753896,22.950109,5.216937
"Rota","TJK",32.748042,3.978984,109.028951,33.750923
"Rota","TKM",38.39788,-60.201288,233.233924,11.34547
"Rota","TLS",38.222329,-208.921396,224.939302,47.251584
"Rota","TON",3.862047,-27.977633,46.022688,2.28506
"Rota","TUN",5.139036,-24.856749,49.359088,1.701923
"Rota","TUV",5.319715,0.332497,23.922941,1.898185
"Rota","TZA",40.272571,-20.777512,158.983038,30.715511
"Rota","UGA",33.870261,-49.304183,138.201979,30.1144
"Rota","UKR",1.770264,-30.122297,34.926579,1.505687
"Rota","UZB",23.896491,0.66898,103.302996,12.719748
"Rota","VEN",24.442769,-3.991893,66.456594,20.091619
"Rota","VNM",13.976248,-53.631305,99.015136,6.511435
"Rota","VUT",29.097844,-53.250695,168.507232,17.687655
"Rota","WSM",9.046419,-86.548601,117.257618,5.604888
"Rota","XK",0.652045,-1.587834,2.725102,0.757567
"Rota","YEM",111.695468,40.420509,341.762801,67.98391
"Rota","ZAF",27.240422,-16.528989,58.497956,23.314783
"Rota","ZMB",52.526419,-40.255678,167.8849,51.591068
"Rota","ZWE",27.484469,-4.480955,62.49361,22.226918
"Rubella","AFG",32.415117,-1.3e-05,112.680497,18.049933
"Rubella","AGO",9.921881,-24.164896,109.869586,0.057308
"Rubella","ALB",9.996558,-1.715762,42.561178,2.305901
"Rubella","ARM",12.281687,-6.764046,51.792508,5.687982
"Rubella","AZE",15.778273,-0.376789,64.765101,6.286995
"Rubella","BDI",14.614641,-8.369099,102.468015,6.751999
"Rubella","BEN",35.30802,-0.132687,84.51924,31.57283
"Rubella","BFA",5.194942,-2.934924,27.357855,3.647619
"Rubella","BGD",17.015126,3.805575,46.097548,13.628458
"Rubella","BIH",8.455168,-5.848242,37.897796,3.939811
"Rubella","BLR",14.266473,-1.314632,47.973087,9.41041
"Rubella","BLZ",14.695991,-7.35558,55.972695,7.862403
"Rubella","BOL",14.295706,-1e-06,72.573007,5.223753
"Rubella","BTN",8.866353,-5.518353,39.588695,4.295535
"Rubella","CAF",24.26256,-4.129811,142.975765,11.488115
"Rubella","CHN",1.886871,1.4e-05,4.357552,2.053694
"Rubella","CIV",4.923825,-37.709601,23.771533,9.092941
"Rubella","CMR",2.453697,-26.094419,45.140936,0.242792
"Rubella","COD",35.011935,-3.250033,144.640497,23.773776
"Rubella","COG",18.344691,-21.360804,152.30715,5.927591
"Rubella","COL",8.612292,-2e-06,36.8742,4.326551
"Rubella","COM",1.983062,-60.322472,70.61577,2.207168
"Rubella","CPV",11.358795,-13.451122,65.575251,5.059361
"Rubella","CUB",11.785419,0,48.119287,5.625373
"Rubella","DJI",7.79519,-79.14215,67.73456,10.727276
"Rubella","DMA",7.668913,-19.127635,44.684346,0
"Rubella","DZA",44.579898,2.578058,107.767842,8.75216
"Rubella","ECU",9.835583,0,47.278803,3.55924
"Rubella","EGY",7.663661,0.935711,19.703798,5.999884
"Rubella","ERI",18.176496,0,83.263138,11.135381
"Rubella","ETH",34.83337,0.000367,136.892244,17.475824
"Rubella","FJI",25.335383,-2.556202,59.960558,13.333098
"Rubella","FSM",12.88976,-11.496439,46.626767,10.176152
"Rubella","GEO",11.241161,-7.291186,48.31485,5.925876
"Rubella","GHA",27.517793,1.07159,95.540048,16.667627
"Rubella","GIN",19.830883,-4.547786,112.807422,10.04658
"Rubella","GMB",15.343963,-2.259755,87.575995,1.679658
"Rubella","GNB",20.42898,-76.112164,142.85783,14.001054
"Rubella","GRD",8.730414,-23.653225,47.708916,0.641906
"Rubella","GTM",11.487791,-3e-05,53.739965,5.167623
"Rubella","GUY",12.111803,0,45.199452,7.143457
"Rubella","HND",14.133424,-9.9e-05,78.400212,4.088928
"Rubella","HTI",0.275045,-13.103079,12.195766,0
"Rubella","IDN",7.994384,4.068333,12.913979,7.925265
"Rubella","IND",23.222929,2.998247,69.252448,11.619765
"Rubella","IRN",10.365466,1.665745,23.813347,5.934162
"Rubella","IRQ",9.576809,0.001891,37.336756,4.090096
"Rubella","JAM",13.498439,-2.378047,40.982979,5.321184
"Rubella","JOR",13.494103,0.730684,32.561113,4.179263
"Rubella","KEN",21.755279,-1.870097,85.196144,13.442989
"Rubella","KGZ",19.389496,2.006101,51.544964,10.787815
"Rubella","KHM",12.688868,2.743833,31.606306,10.834091
"Rubella","KIR",26.72269,-26.398863,90.762893,21.543422
"Rubella","LAO",5.818466,0.948852,19.925757,4.426036
"Rubella","LBR",33.293164,-1.653892,159.868186,19.66444
"Rubella","LCA",9.987602,-16.209378,42.890362,4.022338
"Rubella","LKA",13.722482,0.425211,48.577536,6.772086
"Rubella","LSO",10.686752,-43.467334,81.381681,8.976072
"Rubella","MAR",13.130861,0.780219,35.881033,8.020143
"Rubella","MDA",10.14538,-11.611705,48.74361,3.851664
"Rubella","MDG",16.421673,0.000119,56.976561,11.607923
"Rubella","MDV",8.600663,-6.418249,33.935582,6.041453
"Rubella","MHL",12.25657,-30.521037,51.161161,7.181332
"Rubella","MKD",8.02194,-14.309118,39.301942,3.958648
"Rubella","MLI",34.208432,-1.736056,171.522602,18.079833
"Rubella","MMR",11.122811,0.612742,53.756742,5.750707
"Rubella","MNG",23.938131,-6.047293,81.072529,14.493699
"Rubella","MOZ",14.732071,2.951708,33.930303,13.611894
"Rubella","MRT",12.571286,-9.346209,106.856169,5.513168
"Rubella","MWI",19.081568,-0.000121,119.677313,8.0959
"Rubella","NAM",-3.309285,-17.299623,8.605162,-4.871616
"Rubella","NER",54.657915,-0.264576,237.464391,34.751821
"Rubella","NGA",56.228718,-0.173599,196.152807,36.57595
"Rubella","NIC",13.236878,-2.438123,67.820958,4.477178
"Rubella","NPL",3.592775,-2.2e-05,9.326995,3.489943
"Rubella","PAK",2.183948,-14.606729,20.298355,2.936059
"Rubella","PER",14.020603,-1.099211,51.786411,5.583177
"Rubella","PHL",20.195593,0.467959,73.904341,8.748547
"Rubella","PNG",30.305438,-0.212239,95.909545,20.584966
"Rubella","PRK",23.067839,2.703318,93.660992,12.826718
"Rubella","PRY",10.308056,-3.376443,54.305309,4.890849
"Rubella","PSE",11.108341,0.116442,42.720682,4.3115
"Rubella","RWA",25.644879,0,127.128071,13.330615
"Rubella","SDN",56.995336,-3e-06,199.072148,27.220165
"Rubella","SEN",4.743027,-6e-05,19.392616,2.545163
"Rubella","SLB",27.942168,-5.375212,98.944427,16.417229
"Rubella","SLE",19.029192,0,94.53549,10.033823
"Rubella","SLV",9.058423,-3e-06,36.515871,4.311087
"Rubella","SOM",20.231647,-4.353975,85.033464,11.264087
"Rubella","SRB",10.448964,-1.741129,36.951265,7.012954
"Rubella","SSD",29.526655,-0.961873,155.495622,16.581757
"Rubella","STP",26.322111,-64.242034,121.919577,21.926148
"Rubella","SWZ",3.280177,-52.745813,97.712804,-8.9e-05
"Rubella","SYR",6.546181,-3.519204,33.065277,3.230751
"Rubella","TCD",29.937309,-3.248811,160.017507,15.523849
"Rubella","TGO",16.921042,-23.762401,133.275177,13.022122
"Rubella","THA",17.101607,3.518426,46.506265,10.804438
"Rubella","TJK",32.128446,1.04278,140.359502,8.913551
"Rubella","TKM",16.985338,0,73.306352,6.417828
"Rubella","TLS",4.990269,-19.040622,63.143467,-0.117621
"Rubella","TON",13.476775,-24.1185,45.350188,15.185886
"Rubella","TUN",1.922955,-2.346318,6.749053,1.952101
"Rubella","TUV",15.413543,-13.820555,62.329596,7.472033
"Rubella","TZA",23.215638,0.232456,95.143176,14.027385
"Rubella","UGA",11.469647,-17.821013,104.946746,4.978885
"Rubella","UKR",13.412612,-1.115275,49.039033,8.664774
"Rubella","UZB",22.732083,1.008966,93.727226,7.077455
"Rubella","VCT",9.093755,-18.943259,45.672557,0
"Rubella","VEN",12.109572,-1.1e-05,44.978549,7.544697
"Rubella","VNM",37.104238,2.900508,103.330728,9.17096
"Rubella","VUT",31.014351,-18.190632,133.223522,18.572425
"Rubella","WSM",19.42332,-20.257722,77.162963,13.951499
"Rubella","XK",8.15943,-10.799688,37.215656,5.884965
"Rubella","YEM",1.040265,-12.757166,11.075082,3.059019
"Rubella","ZAF",10.897814,-16.346999,32.937964,11.878265
"Rubella","ZMB",36.016964,-7.762053,151.783842,16.748636
"Rubella","ZWE",10.537963,-13.433997,90.002794,4.508296
"Typhoid","AFG",22.870247,0.247549,146.604847,7.893811
"Typhoid","AGO",113.322827,1.306732,361.985868,87.031275
"Typhoid","ALB",1.989695,0,12.194216,0.344243
"Typhoid","ARM",0.315568,0,1.811437,0.11706
"Typhoid","AZE",0.740876,0,5.866848,0.256523
"Typhoid","BDI",127.483021,0.966332,885.167925,44.75365
"Typhoid","BEN",176.706278,1.948002,1001.32848,79.381036
"Typhoid","BFA",69.033978,2.147715,435.750959,40.475291
"Typhoid","BGD",7.26607,0.200175,27.240415,5.302937
"Typhoid","BLZ",6.593941,0,29.537132,2.646629
"Typhoid","BOL",16.107659,0.084891,77.780895,5.757264
"Typhoid","BTN",5.854855,0,37.509286,2.989217
"Typhoid","CAF",150.106908,1.274476,698.900028,99.896499
"Typhoid","CIV",50.868572,0.871295,279.676971,29.025293
"Typhoid","CMR",99.358806,0.874228,323.698438,85.596846
"Typhoid","COD",96.352248,0,866.954649,0
"Typhoid","COG",31.416828,0,184.125558,0.294377
"Typhoid","COM",NA,NA,NA,NA
"Typhoid","CPV",31.82407,0,224.379473,14.352483
"Typhoid","CUB",NA,NA,NA,NA
"Typhoid","DJI",16.751732,0.384801,127.503098,6.907257
"Typhoid","ERI",49.738675,1.688069,376.673461,15.572644
"Typhoid","ETH",59.284107,0.347091,444.381791,17.329883
"Typhoid","FJI",4.216924,0,20.507821,2.420723
"Typhoid","FSM",3.104132,0,22.491623,1.172843
"Typhoid","GEO",0.227912,0,2.352342,0.052168
"Typhoid","GHA",32.440106,0.772814,137.00557,19.457829
"Typhoid","GIN",NA,NA,NA,NA
"Typhoid","GMB",31.145829,1.081353,168.885241,17.22687
"Typhoid","GNB",25.007951,0.378273,127.630489,14.951702
"Typhoid","GTM",7.211818,0.01126,51.47761,3.460152
"Typhoid","GUY",6.752166,0,35.583436,2.487975
"Typhoid","HND",5.233918,0.084176,34.227838,2.14196
"Typhoid","HTI",9.16823,0.105937,36.323602,4.902041
"Typhoid","IDN",2.003432,0.049853,6.944116,1.709779
"Typhoid","IND",5.195173,0.085841,19.976357,3.647363
"Typhoid","IRN",NA,NA,NA,NA
"Typhoid","KEN",47.141125,4.735166,207.404927,23.795846
"Typhoid","KGZ",NA,NA,NA,NA
"Typhoid","KHM",13.237381,0.41994,92.756736,5.947974
"Typhoid","KIR",23.932861,0,97.531641,12.282214
"Typhoid","LAO",17.486309,0.293035,122.385631,6.63672
"Typhoid","LBR",112.774448,4.979503,616.664219,54.841173
"Typhoid","LKA",4.322053,0.144583,31.080767,1.970899
"Typhoid","LSO",NA,NA,NA,NA
"Typhoid","MAR",2.72055,0.027642,10.351324,2.201839
"Typhoid","MDA",NA,NA,NA,NA
"Typhoid","MDG",92.203515,1.991547,671.090937,33.761355
"Typhoid","MLI",49.513983,1.450634,271.258807,22.552258
"Typhoid","MMR",7.626341,0.188723,50.33981,2.868459
"Typhoid","MNG",6.041242,0,55.59171,2.196876
"Typhoid","MOZ",34.518344,1.7554,225.180561,13.524834
"Typhoid","MRT",48.976457,1.203536,363.397362,21.526136
"Typhoid","MWI",20.869927,0.806017,105.62605,9.006435
"Typhoid","NAM",11.007117,0.061965,48.619269,6.09677
"Typhoid","NER",57.373131,1.489913,380.460554,25.767098
"Typhoid","NGA",51.069058,1.912908,277.568275,25.811123
"Typhoid","NIC",NA,NA,NA,NA
"Typhoid","NPL",7.84299,0.169259,51.602958,3.628174
"Typhoid","PAK",2.074246,0.130327,9.808441,1.487381
"Typhoid","PER",10.016761,0.09207,71.666076,4.14424
"Typhoid","PHL",18.274418,0.397745,134.870484,6.646466
"Typhoid","PNG",249.694806,0.182113,1213.747594,100.601296
"Typhoid","PRK",NA,NA,NA,NA
"Typhoid","PRY",3.056143,0.021682,16.864373,1.435249
"Typhoid","RWA",33.853024,0.552031,215.407383,10.996425
"Typhoid","SDN",19.654553,0.09472,97.611341,10.719976
"Typhoid","SEN",37.59661,0.899271,224.915609,19.584473
"Typhoid","SLB",60.287999,0.162519,278.96111,27.338395
"Typhoid","SLE",116.033403,2.711812,884.643311,44.583345
"Typhoid","SLV",1.172178,0,8.119987,0.531766
"Typhoid","SOM",NA,NA,NA,NA
"Typhoid","SSD",NA,NA,NA,NA
"Typhoid","STP",75.424868,0,261.140797,50.895331
"Typhoid","SWZ",15.07462,0.036726,109.643751,7.647139
"Typhoid","TCD",159.592138,2.109202,493.096486,133.891659
"Typhoid","TGO",49.650182,1.167935,293.22043,21.773737
"Typhoid","THA",4.480865,0.147688,25.718622,1.553762
"Typhoid","TJK",NA,NA,NA,NA
"Typhoid","TLS",NA,NA,NA,NA
"Typhoid","TON",NA,NA,NA,NA
"Typhoid","TZA",42.202026,1.251418,277.967075,15.237625
"Typhoid","UGA",32.437882,1.251194,236.577903,10.001533
"Typhoid","UKR",NA,NA,NA,NA
"Typhoid","UZB",5.302587,0.08586,42.036608,2.059485
"Typhoid","VEN",1.601911,0.016856,9.666636,0.759574
"Typhoid","VNM",NA,NA,NA,NA
"Typhoid","VUT",9.698734,0,42.067835,6.183454
"Typhoid","WSM",5.141312,0,26.22991,2.495024
"Typhoid","YEM",74.158851,-3.33658,465.68095,37.669832
"Typhoid","ZAF",14.68077,0.142627,66.648831,6.68999
"Typhoid","ZMB",33.317482,0.881291,274.884194,12.059097
"Typhoid","ZWE",19.365222,0.252269,158.144068,5.588079
"YF","AGO",32.301369,3.756901,95.155302,27.373117
"YF","BDI",26.766431,5.173384,69.96887,22.618358
"YF","BEN",159.866882,7.713909,636.70617,89.286414
"YF","BFA",111.839896,13.448205,403.272959,75.333386
"YF","CAF",125.320534,4.859351,485.92026,63.468548
"YF","CIV",295.203399,7.616011,1137.780342,141.0264
"YF","CMR",422.780859,7.133895,1780.246595,134.665225
"YF","COD",76.756625,1.961768,301.242091,32.516063
"YF","COG",30.716061,1.431871,98.709434,25.822246
"YF","COL",130.622787,7.235569,459.227409,85.175115
"YF","ECU",42.009867,5.706449,160.565049,28.045327
"YF","ERI",76.555157,2.399296,264.026841,44.978652
"YF","ETH",10.136049,0.26278,36.088604,7.880043
"YF","GHA",230.101883,5.693187,914.805718,110.814891
"YF","GIN",298.421373,13.365053,1179.17207,157.853817
"YF","GMB",116.6604,8.499812,331.361002,87.941033
"YF","GNB",81.454029,3.870042,284.28849,62.051311
"YF","KEN",151.352669,3.021682,608.84868,74.815434
"YF","LBR",134.650156,19.931155,374.36361,105.639715
"YF","MLI",82.301225,11.357501,254.835919,65.215562
"YF","MRT",150.220396,10.885817,494.384387,109.508532
"YF","NER",48.960711,3.822385,175.659855,32.953123
"YF","NGA",68.50818,5.520992,263.401222,38.258383
"YF","PER",64.747514,9.453427,247.862709,50.125391
"YF","RWA",32.653942,4.682416,104.546001,25.525425
"YF","SDN",78.644011,1.633215,330.047772,33.495208
"YF","SEN",248.812505,13.856776,821.938678,156.874546
"YF","SLE",197.125444,3.535112,723.6968,121.534869
"YF","SOM",97.343514,4.308299,382.924353,52.280947
"YF","SSD",50.830949,0.687139,187.990665,37.734357
"YF","TCD",29.66244,2.623176,110.221713,17.060221
"YF","TGO",159.517723,2.938353,601.083126,106.637307
"YF","TZA",76.234071,3.774929,277.80273,38.119481
"YF","UGA",82.143918,7.374667,286.089517,48.330269
"YF","VEN",132.516536,9.639251,530.081973,66.516725
"YF","ZMB",32.855877,2.25191,110.953453,25.258318
