"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","AFG",0.061759,-0.031256,0.165935,0.056061
"COVID-19","campaign","AGO",0.113966,0.026235,0.244335,0.109341
"COVID-19","campaign","ALB",0.921988,0.484778,1.525608,0.851749
"COVID-19","campaign","ARM",0.155387,-0.011388,0.39176,0.162474
"COVID-19","campaign","AZE",0.578678,0.264773,1.190076,0.506117
"COVID-19","campaign","BDI",4.003698,-22.630212,31.171184,5.447391
"COVID-19","campaign","BEN",0.024293,-0.049984,0.099844,0.020267
"COVID-19","campaign","BFA",0.040899,-0.055496,0.152211,0.033475
"COVID-19","campaign","BGD",0.135881,0.046879,0.249235,0.128523
"COVID-19","campaign","BIH",2.076792,1.192559,2.919346,1.996265
"COVID-19","campaign","BLR",0.895953,0.472827,1.377584,0.901166
"COVID-19","campaign","BLZ",0.223533,0.080927,0.414807,0.222289
"COVID-19","campaign","BOL",0.179308,0.05597,0.390911,0.163128
"COVID-19","campaign","BTN",0.496321,0.182452,0.878717,0.450813
"COVID-19","campaign","CAF",0.047868,-0.043896,0.110386,0.047769
"COVID-19","campaign","CHN",0,0,0,0
"COVID-19","campaign","CIV",0.058068,-0.007628,0.137686,0.052625
"COVID-19","campaign","CMR",0.02982,-0.071871,0.119815,0.032956
"COVID-19","campaign","COD",-0.058577,-0.33514,0.143424,-0.060209
"COVID-19","campaign","COG",0.057059,-0.015859,0.168506,0.044935
"COVID-19","campaign","COL",0.425479,0.086941,0.868366,0.350339
"COVID-19","campaign","COM",0.113265,0.044726,0.203505,0.106784
"COVID-19","campaign","CPV",0.116315,-0.05548,0.34675,0.119282
"COVID-19","campaign","CUB",0.960746,0.370384,1.955069,0.856409
"COVID-19","campaign","DJI",0.035965,0.00525,0.095811,0.023625
"COVID-19","campaign","DMA",0,0,0,0
"COVID-19","campaign","DZA",0.079027,-0.027539,0.225731,0.078349
"COVID-19","campaign","ECU",0.468545,0.078289,1.110549,0.363362
"COVID-19","campaign","EGY",0.126408,0.027804,0.234774,0.122637
"COVID-19","campaign","ETH",0.039421,-0.046726,0.144986,0.04507
"COVID-19","campaign","FJI",0.192858,0.084287,0.395048,0.178835
"COVID-19","campaign","FSM",0,0,0,0
"COVID-19","campaign","GEO",0.513873,0.281733,0.751649,0.479949
"COVID-19","campaign","GHA",0.059734,-0.046026,0.175606,0.057411
"COVID-19","campaign","GIN",0.097065,0.00705,0.215837,0.091758
"COVID-19","campaign","GMB",0.072422,-0.07586,0.213846,0.065396
"COVID-19","campaign","GNB",0.085397,-0.037933,0.193575,0.089801
"COVID-19","campaign","GRD",0.076026,0,0.220085,0.035214
"COVID-19","campaign","GTM",0.453548,0.209991,0.782771,0.449574
"COVID-19","campaign","GUY",0.232028,0.103993,0.544727,0.217891
"COVID-19","campaign","HND",0.081225,0.00906,0.154478,0.087143
"COVID-19","campaign","HTI",0.033171,-0.187994,0.237547,0.040357
"COVID-19","campaign","IDN",0.232582,0.08883,0.403171,0.198122
"COVID-19","campaign","IND",0.47365,0.100352,1.024628,0.415232
"COVID-19","campaign","IRN",0.083521,-0.002342,0.183211,0.087741
"COVID-19","campaign","IRQ",0.639699,0.203656,1.380782,0.570815
"COVID-19","campaign","JAM",0.590607,0.212491,1.085317,0.576953
"COVID-19","campaign","JOR",0.608318,0.126582,1.266477,0.557224
"COVID-19","campaign","KEN",0.060719,-0.010895,0.163958,0.059027
"COVID-19","campaign","KGZ",0.074285,-0.032676,0.175538,0.070671
"COVID-19","campaign","KHM",0.292759,0.121378,0.562462,0.253453
"COVID-19","campaign","KIR",0,0,0,0
"COVID-19","campaign","LAO",0.27941,0.110303,0.530909,0.256342
"COVID-19","campaign","LBR",0.016075,-0.021989,0.055174,0.016998
"COVID-19","campaign","LCA",0.227757,0.110873,0.356378,0.229666
"COVID-19","campaign","LKA",0.359964,0.160835,0.84977,0.321363
"COVID-19","campaign","LSO",0.052376,0.021826,0.110875,0.042342
"COVID-19","campaign","MAR",0.176362,0.055163,0.49483,0.155158
"COVID-19","campaign","MDA",0.122959,0.039884,0.266321,0.111932
"COVID-19","campaign","MDG",0.077557,-0.290543,0.379655,0.078437
"COVID-19","campaign","MDV",0.253334,0.065646,0.521309,0.234267
"COVID-19","campaign","MHL",0,0,0,0
"COVID-19","campaign","MKD",1.137445,0.457721,2.201505,1.107418
"COVID-19","campaign","MLI",0.024389,-0.082897,0.139594,0.011406
"COVID-19","campaign","MMR",0.150097,0.065616,0.296638,0.135942
"COVID-19","campaign","MNG",0.286258,0.107407,0.63251,0.246117
"COVID-19","campaign","MOZ",0.035182,-0.056533,0.15212,0.034198
"COVID-19","campaign","MRT",0.06791,-0.022686,0.174152,0.064161
"COVID-19","campaign","MWI",0.027242,-0.116276,0.184184,0.034436
"COVID-19","campaign","NAM",0.423348,-0.049277,1.093561,0.399899
"COVID-19","campaign","NER",0.022552,-0.119069,0.138691,0.033339
"COVID-19","campaign","NGA",0.045525,-0.000897,0.11399,0.046476
"COVID-19","campaign","NIC",0.071776,-0.027262,0.17087,0.069638
"COVID-19","campaign","NPL",0.146788,0.073694,0.284041,0.127081
"COVID-19","campaign","PAK",0.129045,0.041688,0.268869,0.121033
"COVID-19","campaign","PER",0.823172,0.283987,1.857392,0.731205
"COVID-19","campaign","PHL",0.089726,0.02186,0.173131,0.085322
"COVID-19","campaign","PNG",0.022423,-0.172557,0.267412,0.006055
"COVID-19","campaign","PRY",0.363763,0.100722,0.826144,0.32197
"COVID-19","campaign","PSE",0.105742,0.010787,0.231211,0.107871
"COVID-19","campaign","RWA",0.067155,0.012471,0.145903,0.059378
"COVID-19","campaign","SDN",0.040534,-0.118644,0.193849,0.03753
"COVID-19","campaign","SEN",0.069508,-0.107888,0.281951,0.06945
"COVID-19","campaign","SLB",0.069818,0.010598,0.128685,0.072669
"COVID-19","campaign","SLE",0.020367,-0.056233,0.078133,0.0219
"COVID-19","campaign","SLV",0.206764,0.092298,0.409876,0.208121
"COVID-19","campaign","SOM",0.033869,-0.033176,0.107306,0.032999
"COVID-19","campaign","SRB",1.440127,0.833306,2.420044,1.374513
"COVID-19","campaign","SSD",0.037277,-0.101614,0.178339,0.038134
"COVID-19","campaign","STP",0.008229,0,0.054219,0
"COVID-19","campaign","SWZ",0.088927,0.03561,0.203197,0.086353
"COVID-19","campaign","SYR",-0.011412,-0.258905,0.216753,-0.015697
"COVID-19","campaign","TCD",0.014249,-0.086996,0.106566,0.017168
"COVID-19","campaign","TGO",0.061299,-0.048117,0.188701,0.066439
"COVID-19","campaign","THA",0.995301,0.409024,2.401508,0.881304
"COVID-19","campaign","TJK",0.058464,-0.018438,0.119808,0.055811
