"disease","country","mean_value","lower_95","upper_95","median_value"
"Typhoid","NAM",0.29554,0,1.070727,0.186606
"Typhoid","NER",1.442761,0.005601,6.726494,0.871302
"Typhoid","NGA",1.468556,0.018646,6.582,0.958656
"Typhoid","NIC",NA,NA,NA,NA
"Typhoid","NPL",0.173515,-0.024888,0.785477,0.108167
"Typhoid","PAK",0.047675,-0.005576,0.15874,0.034638
"Typhoid","PER",0.271018,0,1.38973,0.153165
"Typhoid","PHL",0.369503,-0.02912,2.158901,0.216817
"Typhoid","PNG",9.671147,-0.460801,50.210517,2.561392
"Typhoid","PRK",NA,NA,NA,NA
"Typhoid","PRY",0.092469,0,0.586961,0.032775
"Typhoid","RWA",0.765664,0,4.048311,0.374106
"Typhoid","SDN",0.491386,-0.058244,1.669175,0.308127
"Typhoid","SEN",0.966793,0.002202,4.676967,0.676865
"Typhoid","SLB",2.19705,0,10.487911,0.546663
"Typhoid","SLE",2.874849,0,16.488829,1.295116
"Typhoid","SLV",0.029686,0,0.166682,0.005713
"Typhoid","SOM",NA,NA,NA,NA
"Typhoid","SSD",NA,NA,NA,NA
"Typhoid","STP",2.434616,0,8.856584,1.462175
"Typhoid","SWZ",0.375969,0,2.11463,0.198926
"Typhoid","TCD",6.144838,0,19.263368,4.634198
"Typhoid","TGO",1.260048,0,5.865289,0.835501
"Typhoid","THA",0.083057,-0.002778,0.422161,0.04129
"Typhoid","TJK",NA,NA,NA,NA
"Typhoid","TLS",NA,NA,NA,NA
"Typhoid","TON",NA,NA,NA,NA
"Typhoid","TZA",0.970996,-0.003564,5.09288,0.544208
"Typhoid","UGA",0.711366,0.004096,4.168241,0.338406
"Typhoid","UKR",NA,NA,NA,NA
"Typhoid","UZB",0.126953,0,0.759793,0.064242
"Typhoid","VEN",0.049804,0,0.26718,0.024332
"Typhoid","VNM",NA,NA,NA,NA
"Typhoid","VUT",0.342742,0,1.553919,0.115465
"Typhoid","WSM",0.159352,0,0.891134,0
"Typhoid","YEM",1.851803,-0.930943,9.303006,1.04122
"Typhoid","ZAF",0.38523,0,1.349362,0.219081
"Typhoid","ZMB",0.790697,0.000353,5.460948,0.440709
"Typhoid","ZWE",0.466311,0,3.310865,0.184207
"YF","AGO",0.874348,0.095454,2.415281,0.740112
"YF","BDI",0.775558,0.125496,2.20267,0.645875
"YF","BEN",4.046114,0.214461,15.836341,2.342259
"YF","BFA",3.015157,0.364922,10.779117,2.031865
"YF","CAF",3.40366,0.140273,13.141726,1.799721
"YF","CIV",7.429538,0.21327,28.067364,3.789562
"YF","CMR",9.967015,0.197376,41.367864,3.711531
"YF","COD",1.906571,0.056814,7.434464,0.925941
"YF","COG",0.860149,0.042652,2.767844,0.714026
"YF","COL",2.912016,0.157064,10.319644,1.874126
"YF","ECU",0.915807,0.121497,3.405543,0.62982
"YF","ERI",2.158967,0.052297,7.727061,1.200089
"YF","ETH",0.271411,0.007713,0.93969,0.217331
"YF","GHA",5.424775,0.153119,21.322563,2.776673
"YF","GIN",7.758497,0.36456,30.473867,4.078995
"YF","GMB",2.917077,0.216783,8.242881,2.234215
"YF","GNB",2.183556,0.116022,7.276142,1.714142
"YF","KEN",5.318353,0.07646,21.95033,2.246907
"YF","LBR",3.712526,0.548487,10.432688,2.954517
"YF","MLI",2.273736,0.30155,7.231574,1.77715
"YF","MRT",4.162794,0.254182,14.389315,2.856195
"YF","NER",1.249206,0.107179,4.588682,0.888912
"YF","NGA",1.85969,0.168872,7.014159,1.095644
"YF","PER",1.457386,0.210097,5.492934,1.138062
"YF","RWA",0.919723,0.107157,2.892367,0.700211
"YF","SDN",2.09157,0.046873,8.7133,0.958104
"YF","SEN",6.124564,0.33484,20.326489,3.862724
"YF","SLE",5.127247,0.097917,18.637698,3.290315
"YF","SOM",2.851016,0.10772,11.350007,1.440513
"YF","SSD",1.472578,0.022114,5.318395,1.105389
"YF","TCD",0.851995,0.081209,3.114454,0.518225
"YF","TGO",4.154301,0.084052,15.775292,2.887028
"YF","TZA",2.122372,0.085023,7.95053,0.895513
"YF","UGA",2.43907,0.184529,8.722676,1.340442
"YF","VEN",3.123117,0.2402,12.411737,1.611659
"YF","ZMB",0.961223,0.054901,3.219813,0.685149
